sales_date,item_id,item_desc,brand_name,category_name,price,number_of_carton_Sell
2022-10-01,100298,100298,BRAND-NAME-C,CATEGORY-NAME-R," 92,500 ",2
2022-10-01,100299,100299,BRAND-NAME-E,CATEGORY-NAME-YM," 14,000 ",1
2022-10-01,100299,100299,BRAND-NAME-D,CATEGORY-NAME-ZH," 56,000 ",1
2022-10-01,100299,100299,BRAND-NAME-E,CATEGORY-NAME-YM," 15,333 ",6
2022-10-01,100299,100299,BRAND-NAME-A,CATEGORY-NAME-ZR," 7,480 ",5
2022-10-01,100299,100299,BRAND-NAME-P,CATEGORY-NAME-YI," 49,400 ",5
2022-10-01,100299,100299,BRAND-NAME-K,CATEGORY-NAME-ZL," 75,380 ",5
2022-10-01,100299,100299,BRAND-NAME-L,CATEGORY-NAME-YW," 168,260 ",5
2022-10-01,100299,100299,BRAND-NAME-B,CATEGORY-NAME-ZG," 5,100 ",4
2022-10-01,100307,100307,BRAND-NAME-I,CATEGORY-NAME-ZD," 10,200 ",4
2022-10-01,100308,100308,BRAND-NAME-D,CATEGORY-NAME-X," 21,375 ",4
2022-10-01,100309,100309,BRAND-NAME-P,CATEGORY-NAME-YI," 42,125 ",4
2022-10-01,100310,100310,BRAND-NAME-J,CATEGORY-NAME-YX," 2,800 ",3
2022-10-01,100311,100311,BRAND-NAME-E,CATEGORY-NAME-YY," 6,667 ",3
2022-10-01,100312,100312,BRAND-NAME-T,CATEGORY-NAME-YZ," 22,200 ",3
2022-10-01,100313,100313,BRAND-NAME-D,CATEGORY-NAME-WA," 47,333 ",3
2022-10-01,100314,100314,BRAND-NAME-E,CATEGORY-NAME-ZI," 42,267 ",3
2022-10-01,100315,100315,BRAND-NAME-D,CATEGORY-NAME-X," 68,467 ",3
2022-10-01,100316,100316,BRAND-NAME-D,CATEGORY-NAME-YG," 95,200 ",3
2022-10-01,100317,100317,BRAND-NAME-D,CATEGORY-NAME-ZY," 26,500 ",2
2022-10-01,100318,100318,BRAND-NAME-T,CATEGORY-NAME-YZ," 31,850 ",2
2022-10-01,100318,100318,BRAND-NAME-D,CATEGORY-NAME-PE," 53,550 ",2
2022-10-01,100318,100318,BRAND-NAME-D,CATEGORY-NAME-G," 62,600 ",2
2022-10-01,100318,100318,BRAND-NAME-D,CATEGORY-NAME-YC," 63,000 ",2
2022-10-01,100318,100318,BRAND-NAME-D,CATEGORY-NAME-Z," 80,100 ",2
2022-10-01,100318,100318,BRAND-NAME-B,CATEGORY-NAME-ZN," 3,000 ",1
2022-10-01,100318,100318,BRAND-NAME-B,CATEGORY-NAME-O," 15,000 ",1
2022-10-01,100318,100318,BRAND-NAME-L,CATEGORY-NAME-YF," 17,100 ",1
2022-10-01,100318,100318,BRAND-NAME-D,CATEGORY-NAME-PE," 15,000 ",1
2022-10-01,100318,100318,BRAND-NAME-D,CATEGORY-NAME-YJ," 30,000 ",1
2022-10-01,100328,100328,BRAND-NAME-D,CATEGORY-NAME-ZE," 40,000 ",1
2022-10-01,100329,100329,BRAND-NAME-E,CATEGORY-NAME-WB," 49,000 ",1
2022-10-01,100330,100330,BRAND-NAME-C,CATEGORY-NAME-Q," 49,500 ",1
2022-10-01,100331,100331,BRAND-NAME-R,CATEGORY-NAME-YQ," 13,500 ",6
2022-10-01,100332,100332,BRAND-NAME-E,CATEGORY-NAME-YM," 14,600 ",5
2022-10-01,100333,100333,BRAND-NAME-E,CATEGORY-NAME-WB," 63,560 ",5
2022-10-01,100334,100334,BRAND-NAME-B,CATEGORY-NAME-ZN," 3,250 ",4
2022-10-01,100335,100335,BRAND-NAME-E,CATEGORY-NAME-YU," 5,100 ",4
2022-10-01,100336,100336,BRAND-NAME-U,CATEGORY-NAME-WC," 5,167 ",4
2022-10-01,100337,100337,BRAND-NAME-C,CATEGORY-NAME-D," 8,500 ",4
2022-10-01,100338,100338,BRAND-NAME-I,CATEGORY-NAME-ZD," 22,025 ",4
2022-10-01,100339,100339,BRAND-NAME-E,CATEGORY-NAME-WB," 49,275 ",4
2022-10-01,100340,100340,BRAND-NAME-D,CATEGORY-NAME-ZH," 68,250 ",4
2022-10-01,100341,100341,BRAND-NAME-C,CATEGORY-NAME-D," 7,667 ",3
2022-10-01,100342,100342,BRAND-NAME-M,CATEGORY-NAME-ZZ," 15,000 ",3
2022-10-01,100343,100343,BRAND-NAME-A,CATEGORY-NAME-L," 32,033 ",3
2022-10-01,100344,100344,BRAND-NAME-C,CATEGORY-NAME-ZC," 35,033 ",3
2022-10-01,100344,100344,BRAND-NAME-G,CATEGORY-NAME-ZP," 31,433 ",3
2022-10-01,100344,100344,BRAND-NAME-L,CATEGORY-NAME-WD," 37,333 ",3
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-ZE," 37,533 ",3
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-WA," 53,267 ",3
2022-10-01,100344,100344,BRAND-NAME-N,CATEGORY-NAME-YA," 44,533 ",3
2022-10-01,100344,100344,BRAND-NAME-A,CATEGORY-NAME-ZR," 5,000 ",2
2022-10-01,100344,100344,BRAND-NAME-E,CATEGORY-NAME-WE," 10,000 ",2
2022-10-01,100344,100344,BRAND-NAME-R,CATEGORY-NAME-WF," 17,500 ",2
2022-10-01,100344,100344,BRAND-NAME-B,CATEGORY-NAME-B," 14,000 ",2
2022-10-01,100344,100344,BRAND-NAME-H,CATEGORY-NAME-ZB," 18,000 ",2
2022-10-01,100344,100344,BRAND-NAME-F,CATEGORY-NAME-U," 26,250 ",2
2022-10-01,100344,100344,BRAND-NAME-M,CATEGORY-NAME-WG," 36,400 ",2
2022-10-01,100344,100344,BRAND-NAME-C,CATEGORY-NAME-R," 73,900 ",2
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-YC," 78,000 ",2
2022-10-01,100344,100344,BRAND-NAME-H,CATEGORY-NAME-ZM," 102,500 ",2
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-X," 92,600 ",2
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-Y," 100,800 ",2
2022-10-01,100344,100344,BRAND-NAME-J,CATEGORY-NAME-YL," 5,000 ",1
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-ZY," 22,000 ",1
2022-10-01,100344,100344,BRAND-NAME-F,CATEGORY-NAME-U," 29,900 ",1
2022-10-01,100344,100344,BRAND-NAME-C,CATEGORY-NAME-D," 55,000 ",1
2022-10-01,100344,100344,BRAND-NAME-N,CATEGORY-NAME-WH," 54,100 ",1
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-Y," 7,083 ",6
2022-10-01,100344,100344,BRAND-NAME-G,CATEGORY-NAME-WI," 26,100 ",5
2022-10-01,100344,100344,BRAND-NAME-G,CATEGORY-NAME-WJ," 16,500 ",4
2022-10-01,100344,100344,BRAND-NAME-E,CATEGORY-NAME-ZI," 25,950 ",4
2022-10-01,100344,100344,BRAND-NAME-I,CATEGORY-NAME-ZD," 14,000 ",3
2022-10-01,100344,100344,BRAND-NAME-E,CATEGORY-NAME-WK," 18,000 ",3
2022-10-01,100344,100344,BRAND-NAME-R,CATEGORY-NAME-WF," 17,833 ",3
2022-10-01,100344,100344,BRAND-NAME-H,CATEGORY-NAME-WL," 28,167 ",3
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-ZY," 32,333 ",3
2022-10-01,100344,100344,BRAND-NAME-O,CATEGORY-NAME-WM," 52,100 ",3
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-ZE," 56,167 ",3
2022-10-01,100344,100344,BRAND-NAME-B,CATEGORY-NAME-ZG," 3,550 ",2
2022-10-01,100344,100344,BRAND-NAME-M,CATEGORY-NAME-WN," 3,000 ",2
2022-10-01,100344,100344,BRAND-NAME-J,CATEGORY-NAME-YL," 8,500 ",2
2022-10-01,100344,100344,BRAND-NAME-C,CATEGORY-NAME-D," 8,200 ",2
2022-10-01,100344,100344,BRAND-NAME-R,CATEGORY-NAME-WO," 9,000 ",2
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-WP," 12,500 ",2
2022-10-01,100344,100344,BRAND-NAME-C,CATEGORY-NAME-R," 9,500 ",2
2022-10-01,100344,100344,BRAND-NAME-E,CATEGORY-NAME-WQ," 14,000 ",2
2022-10-01,100344,100344,BRAND-NAME-S,CATEGORY-NAME-WR," 18,950 ",2
2022-10-01,100344,100344,BRAND-NAME-G,CATEGORY-NAME-W," 17,900 ",2
2022-10-01,100344,100344,BRAND-NAME-I,CATEGORY-NAME-ZD," 27,500 ",2
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-X," 24,000 ",2
2022-10-01,100344,100344,BRAND-NAME-S,CATEGORY-NAME-YP," 26,600 ",2
2022-10-01,100344,100344,BRAND-NAME-M,CATEGORY-NAME-YZ," 35,900 ",2
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-YG," 61,800 ",2
2022-10-01,100344,100344,BRAND-NAME-E,CATEGORY-NAME-WB," 84,500 ",2
2022-10-01,100344,100344,BRAND-NAME-K,CATEGORY-NAME-ZL," 66,500 ",2
2022-10-01,100344,100344,BRAND-NAME-B,CATEGORY-NAME-ZN," 5,500 ",1
2022-10-01,100344,100344,BRAND-NAME-T,CATEGORY-NAME-WS," 2,800 ",1
2022-10-01,100344,100344,BRAND-NAME-C,CATEGORY-NAME-Q," 25,300 ",1
2022-10-01,100344,100344,BRAND-NAME-C,CATEGORY-NAME-R," 39,000 ",1
2022-10-01,100344,100344,BRAND-NAME-F,CATEGORY-NAME-U," 29,500 ",1
2022-10-01,100344,100344,BRAND-NAME-L,CATEGORY-NAME-ZQ," 30,000 ",1
2022-10-01,100344,100344,BRAND-NAME-B,CATEGORY-NAME-WT," 39,000 ",1
2022-10-01,100344,100344,BRAND-NAME-C,CATEGORY-NAME-Q," 53,200 ",1
2022-10-01,100344,100344,BRAND-NAME-C,CATEGORY-NAME-ZC," 9,500 ",4
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-PE," 26,225 ",4
2022-10-01,100344,100344,BRAND-NAME-S,CATEGORY-NAME-WU," 35,300 ",4
2022-10-01,100344,100344,BRAND-NAME-E,CATEGORY-NAME-YU," 4,600 ",3
2022-10-01,100344,100344,BRAND-NAME-C,CATEGORY-NAME-R," 7,567 ",3
2022-10-01,100344,100344,BRAND-NAME-E,CATEGORY-NAME-YU," 9,467 ",3
2022-10-01,100344,100344,BRAND-NAME-A,CATEGORY-NAME-C," 20,333 ",3
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-PE," 30,133 ",3
2022-10-01,100344,100344,BRAND-NAME-E,CATEGORY-NAME-WV," 27,000 ",3
2022-10-01,100344,100344,BRAND-NAME-F,CATEGORY-NAME-WW," 29,600 ",3
2022-10-01,100344,100344,BRAND-NAME-C,CATEGORY-NAME-ZC," 31,833 ",3
2022-10-01,100344,100344,BRAND-NAME-S,CATEGORY-NAME-WX," 34,667 ",3
2022-10-01,100344,100344,BRAND-NAME-C,CATEGORY-NAME-WY," 36,933 ",3
2022-10-01,100344,100344,BRAND-NAME-H,CATEGORY-NAME-ZM," 57,333 ",3
2022-10-01,100344,100344,BRAND-NAME-E,CATEGORY-NAME-WE," 9,400 ",2
2022-10-01,100344,100344,BRAND-NAME-F,CATEGORY-NAME-WZ," 15,600 ",2
2022-10-01,100344,100344,BRAND-NAME-C,CATEGORY-NAME-WY," 28,600 ",2
2022-10-01,100344,100344,BRAND-NAME-F,CATEGORY-NAME-U," 20,400 ",2
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-ZY," 38,850 ",2
2022-10-01,100344,100344,BRAND-NAME-G,CATEGORY-NAME-ZX," 33,250 ",2
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-ZH," 42,500 ",2
2022-10-01,100344,100344,BRAND-NAME-O,CATEGORY-NAME-XA," 43,950 ",2
2022-10-01,100344,100344,BRAND-NAME-N,CATEGORY-NAME-YA," 42,500 ",2
2022-10-01,100344,100344,BRAND-NAME-E,CATEGORY-NAME-WV," 78,250 ",2
2022-10-01,100344,100344,BRAND-NAME-L,CATEGORY-NAME-YF," 111,750 ",2
2022-10-01,100344,100344,BRAND-NAME-R,CATEGORY-NAME-WO," 8,000 ",1
2022-10-01,100344,100344,BRAND-NAME-I,CATEGORY-NAME-ZD," 10,500 ",1
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-X," 16,200 ",1
2022-10-01,100344,100344,BRAND-NAME-E,CATEGORY-NAME-ZA," 15,300 ",1
2022-10-01,100344,100344,BRAND-NAME-M,CATEGORY-NAME-XB," 23,000 ",1
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-ZE," 28,000 ",1
2022-10-01,100344,100344,BRAND-NAME-B,CATEGORY-NAME-XC," 19,000 ",1
2022-10-01,100344,100344,BRAND-NAME-B,CATEGORY-NAME-XC," 35,000 ",1
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-YG," 63,100 ",1
2022-10-01,100344,100344,BRAND-NAME-N,CATEGORY-NAME-YA," 45,000 ",4
2022-10-01,100344,100344,BRAND-NAME-J,CATEGORY-NAME-YL," 2,850 ",3
2022-10-01,100344,100344,BRAND-NAME-E,CATEGORY-NAME-YY," 5,833 ",3
2022-10-01,100344,100344,BRAND-NAME-C,CATEGORY-NAME-H," 5,000 ",3
2022-10-01,100344,100344,BRAND-NAME-E,CATEGORY-NAME-XD," 24,833 ",3
2022-10-01,100344,100344,BRAND-NAME-O,CATEGORY-NAME-XA," 22,767 ",3
2022-10-01,100344,100344,BRAND-NAME-F,CATEGORY-NAME-YD," 26,333 ",3
2022-10-01,100344,100344,BRAND-NAME-S,CATEGORY-NAME-WX," 40,733 ",3
2022-10-01,100344,100344,BRAND-NAME-M,CATEGORY-NAME-XE," 2,300 ",2
2022-10-01,100344,100344,BRAND-NAME-C,CATEGORY-NAME-R," 9,000 ",2
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-ZY," 9,950 ",2
2022-10-01,100344,100344,BRAND-NAME-F,CATEGORY-NAME-XF," 12,250 ",2
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-X," 15,000 ",2
2022-10-01,100344,100344,BRAND-NAME-F,CATEGORY-NAME-XG," 21,250 ",2
2022-10-01,100344,100344,BRAND-NAME-G,CATEGORY-NAME-XH," 18,000 ",2
2022-10-01,100344,100344,BRAND-NAME-M,CATEGORY-NAME-XB," 29,800 ",2
2022-10-01,100344,100344,BRAND-NAME-B,CATEGORY-NAME-J," 29,500 ",2
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-S," 30,200 ",2
2022-10-01,100344,100344,BRAND-NAME-L,CATEGORY-NAME-WD," 94,350 ",2
2022-10-01,100344,100344,BRAND-NAME-L,CATEGORY-NAME-YW," 147,700 ",2
2022-10-01,100344,100344,BRAND-NAME-Q,CATEGORY-NAME-XI," 157,500 ",2
2022-10-01,100344,100344,BRAND-NAME-A,CATEGORY-NAME-XJ," 3,000 ",1
2022-10-01,100344,100344,BRAND-NAME-B,CATEGORY-NAME-PW," 7,000 ",1
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-YJ," 9,000 ",1
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-Y," 13,600 ",1
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-ZY," 8,000 ",1
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-ZY," 14,500 ",1
2022-10-01,100344,100344,BRAND-NAME-B,CATEGORY-NAME-K," 12,000 ",1
2022-10-01,100344,100344,BRAND-NAME-S,CATEGORY-NAME-ZF," 15,000 ",1
2022-10-01,100344,100344,BRAND-NAME-F,CATEGORY-NAME-WW," 21,300 ",1
2022-10-01,100344,100344,BRAND-NAME-G,CATEGORY-NAME-XH," 15,500 ",1
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-X," 28,000 ",1
2022-10-01,100344,100344,BRAND-NAME-F,CATEGORY-NAME-WW," 25,500 ",1
2022-10-01,100344,100344,BRAND-NAME-T,CATEGORY-NAME-YZ," 24,300 ",1
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-YC," 20,000 ",1
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-YG," 32,000 ",1
2022-10-01,100344,100344,BRAND-NAME-C,CATEGORY-NAME-WY," 52,000 ",1
2022-10-01,100344,100344,BRAND-NAME-E,CATEGORY-NAME-WV," 66,500 ",1
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-ZE," 77,900 ",1
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-YJ," 99,400 ",1
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-XK," 100,000 ",1
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-YJ," 95,000 ",1
2022-10-01,100344,100344,BRAND-NAME-L,CATEGORY-NAME-YW," 185,000 ",1
2022-10-01,100344,100344,BRAND-NAME-E,CATEGORY-NAME-WE," 16,367 ",3
2022-10-01,100344,100344,BRAND-NAME-R,CATEGORY-NAME-XL," 8,433 ",3
2022-10-01,100344,100344,BRAND-NAME-G,CATEGORY-NAME-XM," 18,167 ",3
2022-10-01,100344,100344,BRAND-NAME-M,CATEGORY-NAME-WG," 32,033 ",3
2022-10-01,100344,100344,BRAND-NAME-M,CATEGORY-NAME-XB," 28,400 ",3
2022-10-01,100344,100344,BRAND-NAME-B,CATEGORY-NAME-K," 34,767 ",3
2022-10-01,100344,100344,BRAND-NAME-G,CATEGORY-NAME-XH," 41,767 ",3
2022-10-01,100344,100344,BRAND-NAME-T,CATEGORY-NAME-XN," 3,250 ",2
2022-10-01,100344,100344,BRAND-NAME-T,CATEGORY-NAME-XE," 3,000 ",2
2022-10-01,100344,100344,BRAND-NAME-J,CATEGORY-NAME-XO," 3,000 ",2
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-ZY," 6,000 ",2
2022-10-01,100344,100344,BRAND-NAME-B,CATEGORY-NAME-PW," 6,000 ",2
2022-10-01,100344,100344,BRAND-NAME-E,CATEGORY-NAME-YU," 10,500 ",2
2022-10-01,100344,100344,BRAND-NAME-C,CATEGORY-NAME-ZC," 8,500 ",2
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-ZY," 11,100 ",2
2022-10-01,100344,100344,BRAND-NAME-E,CATEGORY-NAME-XP," 11,600 ",2
2022-10-01,100344,100344,BRAND-NAME-B,CATEGORY-NAME-PW," 19,800 ",2
2022-10-01,100344,100344,BRAND-NAME-M,CATEGORY-NAME-XB," 34,000 ",2
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-YG," 25,500 ",2
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-YG," 21,500 ",2
2022-10-01,100344,100344,BRAND-NAME-M,CATEGORY-NAME-WG," 22,500 ",2
2022-10-01,100344,100344,BRAND-NAME-B,CATEGORY-NAME-B," 22,500 ",2
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-ZH," 26,650 ",2
2022-10-01,100344,100344,BRAND-NAME-S,CATEGORY-NAME-YP," 31,500 ",2
2022-10-01,100344,100344,BRAND-NAME-C,CATEGORY-NAME-XQ," 25,300 ",2
2022-10-01,100344,100344,BRAND-NAME-B,CATEGORY-NAME-B," 19,500 ",2
2022-10-01,100344,100344,BRAND-NAME-G,CATEGORY-NAME-XR," 29,000 ",2
2022-10-01,100344,100344,BRAND-NAME-B,CATEGORY-NAME-J," 23,250 ",2
2022-10-01,100344,100344,BRAND-NAME-E,CATEGORY-NAME-WV," 35,000 ",2
2022-10-01,100344,100344,BRAND-NAME-B,CATEGORY-NAME-J," 36,650 ",2
2022-10-01,100344,100344,BRAND-NAME-G,CATEGORY-NAME-XM," 47,850 ",2
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-XS," 57,000 ",2
2022-10-01,100344,100344,BRAND-NAME-F,CATEGORY-NAME-XT," 38,500 ",2
2022-10-01,100344,100344,BRAND-NAME-F,CATEGORY-NAME-XU," 79,250 ",2
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-YG," 88,000 ",2
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-ZH," 98,000 ",2
2022-10-01,100344,100344,BRAND-NAME-V,CATEGORY-NAME-XV," 185,250 ",2
2022-10-01,100344,100344,BRAND-NAME-A,CATEGORY-NAME-ZV," 4,000 ",1
2022-10-01,100344,100344,BRAND-NAME-J,CATEGORY-NAME-YL," 6,000 ",1
2022-10-01,100344,100344,BRAND-NAME-T,CATEGORY-NAME-WN," 4,800 ",1
2022-10-01,100344,100344,BRAND-NAME-C,CATEGORY-NAME-ZC," 10,000 ",1
2022-10-01,100344,100344,BRAND-NAME-E,CATEGORY-NAME-YU," 7,500 ",1
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-YJ," 9,000 ",1
2022-10-01,100344,100344,BRAND-NAME-R,CATEGORY-NAME-WO," 7,000 ",1
2022-10-01,100344,100344,BRAND-NAME-W,CATEGORY-NAME-XW," 10,000 ",1
2022-10-01,100344,100344,BRAND-NAME-W,CATEGORY-NAME-XW," 4,100 ",1
2022-10-01,100344,100344,BRAND-NAME-R,CATEGORY-NAME-XL," 17,000 ",1
2022-10-01,100344,100344,BRAND-NAME-R,CATEGORY-NAME-XL," 9,000 ",1
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-WA," 23,800 ",1
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-S," 18,000 ",1
2022-10-01,100344,100344,BRAND-NAME-E,CATEGORY-NAME-WK," 17,100 ",1
2022-10-01,100344,100344,BRAND-NAME-G,CATEGORY-NAME-W," 13,000 ",1
2022-10-01,100344,100344,BRAND-NAME-G,CATEGORY-NAME-XH," 18,500 ",1
2022-10-01,100344,100344,BRAND-NAME-S,CATEGORY-NAME-WR," 20,000 ",1
2022-10-01,100344,100344,BRAND-NAME-M,CATEGORY-NAME-XB," 26,600 ",1
2022-10-01,100344,100344,BRAND-NAME-C,CATEGORY-NAME-ZC," 26,600 ",1
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-S," 26,000 ",1
2022-10-01,100344,100344,BRAND-NAME-S,CATEGORY-NAME-WX," 42,500 ",1
2022-10-01,100344,100344,BRAND-NAME-A,CATEGORY-NAME-L," 35,000 ",1
2022-10-01,100344,100344,BRAND-NAME-C,CATEGORY-NAME-WY," 43,000 ",1
2022-10-01,100344,100344,BRAND-NAME-O,CATEGORY-NAME-XA," 30,300 ",1
2022-10-01,100344,100344,BRAND-NAME-F,CATEGORY-NAME-U," 57,500 ",1
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-YG," 54,100 ",1
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-PE," 65,000 ",1
2022-10-01,100344,100344,BRAND-NAME-B,CATEGORY-NAME-T," 79,000 ",1
2022-10-01,100344,100344,BRAND-NAME-F,CATEGORY-NAME-U," 88,300 ",1
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-Z," 88,100 ",1
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-YC," 109,200 ",1
2022-10-01,100344,100344,BRAND-NAME-L,CATEGORY-NAME-WD," 115,000 ",1
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-Z," 162,000 ",1
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-Z," 210,000 ",1
2022-10-01,100344,100344,BRAND-NAME-W,CATEGORY-NAME-XX," 8,750 ",2
2022-10-01,100344,100344,BRAND-NAME-D,CATEGORY-NAME-Y," 3,300 ",2
2022-10-01,100344,100344,BRAND-NAME-E,CATEGORY-NAME-YY," 4,500 ",2
2022-10-01,100344,100344,BRAND-NAME-E,CATEGORY-NAME-YU," 4,450 ",2
2022-10-01,100344,100344,BRAND-NAME-E,CATEGORY-NAME-XP," 9,550 ",2
2022-10-01,100344,100344,BRAND-NAME-T,CATEGORY-NAME-WS," 13,500 ",2
2022-10-01,100344,100344,BRAND-NAME-E,CATEGORY-NAME-YM," 8,000 ",2
2022-10-01,100344,100344,BRAND-NAME-C,CATEGORY-NAME-ZC," 7,900 ",2
2022-10-01,100344,100344,BRAND-NAME-E,CATEGORY-NAME-XP," 10,650 ",2
2022-10-01,100344,100344,BRAND-NAME-E,CATEGORY-NAME-WK," 18,450 ",2
2022-10-01,100561,100561,BRAND-NAME-P,CATEGORY-NAME-YI," 22,500 ",2
2022-10-01,100562,100562,BRAND-NAME-D,CATEGORY-NAME-ZE," 17,500 ",2
2022-10-01,100563,100563,BRAND-NAME-S,CATEGORY-NAME-XO," 25,500 ",2
2022-10-01,100564,100564,BRAND-NAME-K,CATEGORY-NAME-XY," 22,000 ",2
2022-10-01,100565,100565,BRAND-NAME-F,CATEGORY-NAME-U," 16,500 ",2
2022-10-01,100566,100566,BRAND-NAME-D,CATEGORY-NAME-YV," 23,300 ",2
2022-10-01,100567,100567,BRAND-NAME-D,CATEGORY-NAME-WA," 38,750 ",2
2022-10-01,100568,100568,BRAND-NAME-D,CATEGORY-NAME-WA," 53,300 ",2
2022-10-01,100569,100569,BRAND-NAME-F,CATEGORY-NAME-YD," 33,000 ",2
2022-10-01,100570,100570,BRAND-NAME-R,CATEGORY-NAME-XZ," 34,500 ",2
2022-10-01,100571,100571,BRAND-NAME-M,CATEGORY-NAME-XB," 61,450 ",2
2022-10-01,100572,100572,BRAND-NAME-D,CATEGORY-NAME-Y," 96,000 ",2
2022-10-01,100573,100573,BRAND-NAME-L,CATEGORY-NAME-VA," 106,000 ",2
2022-10-01,100574,100574,BRAND-NAME-C,CATEGORY-NAME-H," 3,000 ",1
2022-10-01,100574,100574,BRAND-NAME-D,CATEGORY-NAME-Y," 2,400 ",1
2022-10-01,100574,100574,BRAND-NAME-D,CATEGORY-NAME-ZY," 7,500 ",1
2022-10-01,100574,100574,BRAND-NAME-B,CATEGORY-NAME-PW," 7,000 ",1
2022-10-01,100574,100574,BRAND-NAME-C,CATEGORY-NAME-H," 10,000 ",1
2022-10-01,100574,100574,BRAND-NAME-C,CATEGORY-NAME-ZC," 9,800 ",1
2022-10-01,100574,100574,BRAND-NAME-F,CATEGORY-NAME-XF," 12,000 ",1
2022-10-01,100574,100574,BRAND-NAME-R,CATEGORY-NAME-YO," 14,200 ",1
2022-10-01,100574,100574,BRAND-NAME-E,CATEGORY-NAME-WQ," 14,200 ",1
2022-10-01,100574,100574,BRAND-NAME-F,CATEGORY-NAME-XT," 15,000 ",1
2022-10-01,100574,100574,BRAND-NAME-R,CATEGORY-NAME-YQ," 17,000 ",1
2022-10-01,100574,100574,BRAND-NAME-L,CATEGORY-NAME-ZQ," 13,000 ",1
2022-10-01,100574,100574,BRAND-NAME-E,CATEGORY-NAME-YM," 21,000 ",1
2022-10-01,100574,100574,BRAND-NAME-P,CATEGORY-NAME-YI," 26,600 ",1
2022-10-01,100574,100574,BRAND-NAME-D,CATEGORY-NAME-YJ," 19,900 ",1
2022-10-01,100574,100574,BRAND-NAME-E,CATEGORY-NAME-WV," 26,000 ",1
2022-10-01,100574,100574,BRAND-NAME-B,CATEGORY-NAME-ZJ," 24,000 ",1
2022-10-01,100574,100574,BRAND-NAME-W,CATEGORY-NAME-VB," 22,000 ",1
2022-10-01,100574,100574,BRAND-NAME-D,CATEGORY-NAME-YJ," 20,000 ",1
2022-10-01,100574,100574,BRAND-NAME-D,CATEGORY-NAME-YG," 22,100 ",1
